nr_registro,marca_comercial,formulacao,ingrediente_ativo,titular_de_registro,classe,modo_de_acao,cultura,praga_nome_cientifico,praga_nome_comum,empresa_pais_tipo,classe_toxicologica,classe_ambiental,organicos,situacao
23623,Glimor WG; Glifosato BRA WG;,WG - Grânulos Dispersíveis em Água,glifosato-sal de amônio (glicina substituída) (792.5 g/kg),AGRICONNECTION IMPORTADORA E EXPORTADORA DE INSUMOS AGRÍCOLAS - BARUERI/SP,Herbicida,Sistêmico/Seletivo/Condicional,TRIGO,Malvastrum coromandelianum,guanxuma (1); guaxima (2); malvastro," (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (SML Limited  Unit I - Panoli<ÍNDIA>FORMULADOR) +  (SML Limited - Unit II - Panoli<ÍNDIA>FORMULADOR) +  (SML Limited - Unit III - Panoli<ÍNDIA>FORMULADOR) +  (Zhejiang Zhongshan Chemical Industry Group Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Shandong Hailir Chemical Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Hemani Industries Ltd (Unit-II)<ÍNDIA>FORMULADOR) +  (Ningbo Kenova Chemical Co. Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Nutrien Ag Solutions Argentina S.A.<ARGENTINA>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR) +  (Pilarquim (Jiangsu) Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Qingdao Audis Bio-Tech Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Sichuan Leshan Fuhua Tongda Agro-chemical Technology Co. LTD<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhenjiang Jiangnan Chemicals Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhuochen Industries (Shanghai) Co Ltd.  <CHINA, REPUBLICA POPULAR>FORMULADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Salto de Pirapora/SP<BRASIL>FORMULADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Fabrica Ituverava/SP<BRASIL>FORMULADOR) +  (Tecnomyl S.A. - Villeta<PARAGUAI>FORMULADOR) +  (BRA Defensivos Agrícolas Ltda - Piracicaba/SP<BRASIL>IMPORTADOR) +  (Casa do Adubo S.A -  - Nova Friburgo/RJ<BRASIL>IMPORTADOR) +  (Casa do Adubo S.A - Imperatriz/MA<BRASIL>IMPORTADOR) +  (Casa do Adubo S.A - Ji-Paraná/RO<BRASIL>IMPORTADOR) +  (Casa do Adubo S.A - Teixeira de Freitas/BA<BRASIL>IMPORTADOR) +  (Casal Comércio e Serviços Ltda - Imperatriz/MA<BRASIL>IMPORTADOR) +  (Casal Comércio e Serviços Ltda - Ji-Paraná/RO<BRASIL>IMPORTADOR) +  (Casal Comércio e Serviços Ltda - Nova Friburgo/RJ<BRASIL>IMPORTADOR) +  (Casal Comércio e Serviços Ltda - Araguaíana/TO<BRASIL>IMPORTADOR) +  (Casal Comércio e Serviços Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (Casal Comércio e Serviços Ltda - Indaiatuba/SP<BRASIL>IMPORTADOR) +  (Casa do Adubo S.A - Araguaína/TO<BRASIL>IMPORTADOR) +  (Casa do Adubo S.A - Cuiabá/MT<BRASIL>IMPORTADOR) +  (Casa do Adubo S.A - Mogi Mirim/SP<BRASIL>IMPORTADOR) +  (Hubei Trisun Chemicals Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Casa do Adubo S.A - Mogi Mirim/SP<BRASIL>IMPORTADOR) +  (Casa do Adubo S.A - Araguaína/TO<BRASIL>IMPORTADOR) +  (Casal Comércio e Serviços Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (Casal Comércio e Serviços Ltda - Indaiatuba/SP<BRASIL>IMPORTADOR) +  (Casal Comércio e Serviços Ltda - Araguaíana/TO<BRASIL>IMPORTADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
38424,Glister Off,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (600 g/L),SINON DO BRASIL LTDA. - PORTO ALEGRE /RS.,Herbicida,Sistêmico,ARROZ IRRIGADO,Bidens pilosa,fura-capa; pico-pico; picão (1)," (Sinon Corporation - Taichuan<TAIWAN (ILHA FORMOSA)>FORMULADOR) +  (Sinon Chemical CO. LTD. - Shanghai/China <CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Oxiquímica Agrociência Ltda<BRASIL>MANIPULADOR) +  (Sipcam Nichino Brasil S.A. - Uberaba/MG<BRASIL>MANIPULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>MANIPULADOR) +  (Adama Brasil S.A.- Londrina/PR<BRASIL>MANIPULADOR) +  (Adama Brasil S.A. - Taquari<BRASIL>MANIPULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
34923,Escala 480 SL,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),ALLIERBRASIL AGRO LTDA.,Herbicida,Sistêmico/Total,CACAU,Pterocaulon virgatum,barbasco; branqueja; calça-de-velho," (Jingma Chemicals Co., Ltd. - Zhejiang<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>FORMULADOR) +  (Chemical Solution Pará Ltda <BRASIL>IMPORTADOR) +  (Chemical Solution Para Ltda. - Maceió/AL<BRASIL>IMPORTADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
16419,Compass,SC - Suspensão Concentrada,Ametrina (triazina) (500 g/L),ALBAUGH AGRO BRASIL LTDA.- SÃO PAULO,Herbicida,Sistêmico,CAFÉ,Achyrocline satureioides,chá-de-lagoa; macela (2); macela-amarela," (Albaugh Agro Brasil Ltda.- Resende<BRASIL>FORMULADOR) +  (Shandong Weifang Rainbow Chemical Co., Ltd. - Unidade Fabril 01<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Zhongshan Chemical Industry Group Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Meghmani Industries Ltd. (Unit-III) - Dahej <ÍNDIA>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,NAO,True
25025,Leone,SL - Concentrado Solúvel,glifosato (glicina substituída) (356 g/L),AGRO-LEAD BRASIL ASSESSORIA EM PRODUTOS AGRÍCOLAS LTDA - EPP,Herbicida,,BANANA,Trema micrantha,crindiúva; grandiúva; pau-pólvora," (Zhejiang Jinfanda Biochemical Co, Ltd - Hengcun Town<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Newtop Agro Brasil Ltda - Foz do Iguaçu/PR<BRASIL>IMPORTADOR) +  (Henan Jinpeng Chemicals Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR)",Não Classificado - Produto Não Classificado,Produto Perigoso ao Meio Ambiente,NAO,True
5123,Elglysate 480 SL,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),AGROALLIANZ S.A,Herbicida,,PASTAGENS,Echinochloa crusgalli,capim-arroz (2); capim-canevão; capim-jaú," (Jingma Chemicals Co., Ltd. - Zhejiang<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Nortox S.A. - Arapongas<BRASIL>MANIPULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR) +  (Arcad Industrialização Química Ltda - Paulínia/SP<BRASIL>FORMULADOR) +  (AGM Argentina S.A - Pilar<ARGENTINA>FORMULADOR) +  (Compania Cibeles S.A.<URUGUAI>FORMULADOR) +  (CHDS Agrochemicals S.A.I.C.<PARAGUAI>FORMULADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>FORMULADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP <BRASIL>FORMULADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Salto de Pirapora/SP<BRASIL>FORMULADOR) +  (Iprochem Co., Ltd - Shenzhen<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Shandong Weifang Rainbow Chemical Co., Ltd. - Unidade Fabril 02<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
1420,Esteio,SC - Suspensão Concentrada,Espirodiclofeno (cetoenol) (240 g/L),OURO FINO QUÍMICA S.A. - UBERABA,Acaricida,,CAFÉ,Brevipalpus phoenicis,Ácaro-da-leprose;  Ácaro-plano," (Lianyungang Neutech Chemicals Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Jiangsu Sevencontinent Green Chemical Co., Ltd - Unit II<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
3621,Tecnup Max 720 WG,WG - Grânulos Dispersíveis em Água,glifosato-sal de amônio (glicina substituída) (792.5 g/kg),TECNOMYL BRASIL DISTRIBUIDORA DE PRODUTOS AGRÍCOLAS LTDA - FOZ DO IGUAÇU,Herbicida,,ARROZ,Pennisetum setosum,capim-avião; capim-custódio; capim-mandante," (Tecnomyl S.A. - Villeta<PARAGUAI>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>MANIPULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR) +  (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Hubei Trisun Chemicals Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhenjiang Jiangnan Chemicals Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Sichuan Leshan Fuhua Tongda Agro-Chemical Technology Co Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Nantong Jiangshan Agrochemical & Chemical Ltd. Liability Co.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Chizhou Bioagriland Multichem Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Pilarquim (Jiangsu) Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Shandong Weifang Rainbow Chemical Co., Ltd. - Unidade Fabril 01<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Arcad Industrialização Química Ltda - Paulínia/SP<BRASIL>FORMULADOR) +  (Fersol Indústria e Comércio S.A. - EM RECUPERACAO JUDICIAL<BRASIL>FORMULADOR) +  (Jingma Chemicals Co., Ltd. - Zhejiang<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Zhongshan Chemical Industry Group Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>MANIPULADOR) +  (Anhui Guangxin Agrochemical Co., Ltd. - Anhui<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Anhui Huaxing Chemical Industry Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Youth Chemical Co. Ltd. - Jiangsu<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Louis Dreyfus Company Brasil S.A.  São Paulo/SP<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A. - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A.  Cuiabá/MT<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil Ltda  Paraguaçu Paulista/SP<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A. - Paranaguá/PR<BRASIL>IMPORTADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
203,Glister,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),SINON DO BRASIL LTDA. - PORTO ALEGRE /RS.,Herbicida,"Não seletivo, de ação sistêmica",NECTARINA,Andropogon bicornis,capim-de-bezerra; capim-peba; capim-rabo-de-burro," (Sinon Corporation - Taiwan<TAIWAN (ILHA FORMOSA)>FORMULADOR) +  (Lanxess Indústria de Poliuretanos e Lubrificantes Ltda. - Rio Claro Fechada<BRASIL>FORMULADOR) +  (Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE<BRASIL>FORMULADOR) +  (Sinon Chemical CO., LTD. Fengxian/Shanghai<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Fersol Indústria e Comércio S.A. - EM RECUPERACAO JUDICIAL<BRASIL>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>FORMULADOR) +  (Servatis S.A., Massa Falida da Sociedade Empresaria <BRASIL>FORMULADOR) +  (Lanxess Indústria de Poliuretanos e Lubrificantes Ltda. - Rio Claro Fechada<BRASIL>IMPORTADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
32418,Glifocopa 720 WG,WG - Grânulos Dispersíveis em Água,glifosato-sal de amônio (glicina substituída) (792.4 g/kg),COPALLIANCE S.A. - CAMPINAS,Herbicida,,PASTAGENS,Bidens pilosa,fura-capa; pico-pico; picão (1)," (Jingma Chemicals Co., Ltd. - Zhejiang<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tecnomyl S/A- Tierra Del Fuego<ARGENTINA>FORMULADOR) +  (Tecnomyl S.A. - Villeta<PARAGUAI>FORMULADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - São Miguel do Iguaçu/PR   <BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Balsas/MA<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Luis Eduardo Magalhães /BA<BRASIL>IMPORTADOR) +  (Boasafra Comércio e Representações Ltda.<BRASIL>IMPORTADOR) +  (Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda - Foz do Iguaçu<BRASIL>IMPORTADOR) +  (Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda - Cuiaba<BRASIL>IMPORTADOR) +  (Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda - Aparecida de Goiania<BRASIL>IMPORTADOR) +  (Hubei Trisun Chemicals Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Adama Brasil S.A.- Londrina/PR<BRASIL>MANIPULADOR) +  (Iharabras S.A. Indústria Químicas - Sorocaba<BRASIL>MANIPULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Fabrica Ituverava/SP<BRASIL>MANIPULADOR) +  (Indústrias Químicas Lorena Ltda - Roseira <BRASIL>MANIPULADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Carazinho/RS<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Barueri/SP<BRASIL>IMPORTADOR) +  (Sichuan Leshan Fuhua Tongda Agro-chemical Technology Co. LTD<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Goplan S/A - Campinas<BRASIL>IMPORTADOR) +  (Interfina Agroquímica Ltda. - Jardinopolis/SP<BRASIL>IMPORTADOR) +  (Fiagril Ltda.  Lucas do Rio Verde/MT<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Uberaba/MG<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  - Londrina<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  Cuiaba<BRASIL>IMPORTADOR) +  (DKBR Trading S.A. - São Paulo/SP<BRASIL>IMPORTADOR) +  (Anhui Guangxin Agrochemical Co., Ltd. - Anhui<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (CHDS Agrochemicals S.A.I.C.<PARAGUAI>FORMULADOR) +  (Jiangxi Huihe Chemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Indústrias Químicas Lorena Ltda - Roseira <BRASIL>FORMULADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>IMPORTADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>FORMULADOR) +  (Nantong Jiangshan Agrochemical & Chemical Ltd. Liability Co.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhongshan Química do Brasil - Sorocaba/SP<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasi-  Cuiabá/MT<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasi- Carazinho/RS<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasi- Ibiporã/PR <BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil Ltda -  Luis Eduardo Magalhães/BA<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Paulínia/SP<BRASIL>IMPORTADOR) +  (Pioneira Insumos Agricolas Ltda  Sorriso/MT<BRASIL>IMPORTADOR) +  (Zhejiang Zhongshan Chemical Industry Group Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Chizhou Bioagriland Multichem Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhenjiang Jiangnan Chemicals Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Smarttec Agrobusiness e Consultoria - EIRELI - Londrina/PR<BRASIL>IMPORTADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Iprochem Co., Ltd - Shenzhen<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Iprochem Co., Ltd - Shenzhen<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Agrilean Inputs S.A. - Barueri/SP<BRASIL>IMPORTADOR) +  (Comexport Trading Comércio Exterior Ltda - Itajaí/SC<BRASIL>IMPORTADOR) +  (Araguaia S.A. - Água Boa/MT<BRASIL>IMPORTADOR) +  (Araguaia ",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
1408402,Ronstar 250 BR; Germano;,EC - Concentrado Emulsionável,oxadiazona (oxadiazolona) (250 g/L),BAYER S.A. - SÃO PAULO/ SP,Herbicida,"Seletivo, de ação não sistêmica",ALHO,Amaranthus spinosus,bredo-branco; bredo-de-espinho; caruru-de-espinho, (Bayer AG -Industriepark Höchst - Frankfurt <ALEMANHA>FORMULADOR) +  (Bayer SAS - Villefranche<FRANÇA>FORMULADOR) +  (Bayer Cropscience LP - Kansas City - Missouri<ESTADOS UNIDOS>FORMULADOR) +  (Bayer S.A  - Soledad<COLÔMBIA>FORMULADOR) +  (Bayer S.A. - Belford Roxo<BRASIL>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR),Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,OUTROS,True
13615,Potensato,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),GLOBACHEM PROTEÇÃO DE CULTIVOS DO BRASIL LTDA. - CAMPINAS/SP,Herbicida,sistêmico não seletivo,MILHO,Phyllanthus tenellus,arrebenta-pedra (1); erva-pombinha (1); quebra-pedra (1)," (Jingma Chemicals Co., Ltd. - Zhejiang<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Servatis S.A., Massa Falida da Sociedade Empresaria <BRASIL>FORMULADOR) +  (Zhejiang Jinfanda Biochemical Co, Ltd - Hengcun Town<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Fersol Indústria e Comércio S.A. - EM RECUPERACAO JUDICIAL<BRASIL>FORMULADOR) +  (Adama Brasil S.A.- Londrina/PR<BRASIL>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>FORMULADOR) +  (Jiangyn Nº2 Pesticida Factory<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Agritec Ind. Brasileira de Herbicidas Ltda.<BRASIL>FORMULADOR) +  (Adama Brasil S.A. - Taquari<BRASIL>FORMULADOR) +  (Sichuan Hebang Biotechnology Co., Ltda.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Gowan Produtos Agrícolas Ltda. - Filial 2 Barueri-SP<BRASIL>IMPORTADOR) +  (Gowan Produtos Agrícolas Ltda. - Matriz Campinas/SP<BRASIL>IMPORTADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Indaiatuba/SP<BRASIL>MANIPULADOR) +  (Green Place Comércio e Distribuição Ltda.<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda. - Carazinho<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda. - Apucarana/PR- Parque Industrial <BRASIL>IMPORTADOR) +  (Perterra Insumos Agropecuários S.A.  São Paulo/SP<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda - Nova Mutum<BRASIL>IMPORTADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>IMPORTADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Indaiatuba/SP<BRASIL>IMPORTADOR) +  (Henan Jinpeng Chemicals Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas - Barueri/SP<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas Ltda - Itu/SP<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas Ltda - Ibiporã-PR<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda.<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda. - Ibiporã/PR<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda. - Rondonópolis/MT<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda. - Uberaba<BRASIL>IMPORTADOR) +  (Agroquima Produtos Agropecuários Ltda - Goiânia/GO<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas - Barueri/SP<BRASIL>FORMULADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas Ltda Filial - Barueri/SP<BRASIL>IMPORTADOR)",Categoria 4  Produto Pouco Tóxico,Produto Perigoso ao Meio Ambiente,NAO,True
18322,Senha SL,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),ALLIERBRASIL AGRO LTDA.,Herbicida,Sistêmico/Total,TRIGO,Sida cordifolia,guanxuma (2); malva (1); malva-branca (1)," (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>FORMULADOR) +  (Agricola Alvorada S.A. - Primavera do Leste/MT (Parque industrial)<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - São Miguel do Iguaçu/PR   <BRASIL>IMPORTADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Balsas/MA<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Luis Eduardo Magalhães /BA<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Carazinho/RS<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Barueri/SP<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Uberaba/MG<BRASIL>IMPORTADOR) +  (Chemical Solution Pará Ltda <BRASIL>IMPORTADOR) +  (Chemical Solution Para Ltda. - Maceió/AL<BRASIL>IMPORTADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
